fighter_1,fighter_2,date,location,referee,fighter_1_kd,fighter_2_kd,fighter_1_sig_str,fighter_2_sig_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,result,winner,weight_class,method,rounds,time,title_fight
Khamzat Chimaev,Robert Whittaker,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Jason Herzog,0,0,3,2,2,0,1,0,win,Khamzat Chimaev,Middleweight,SUB Rear Naked Choke,1,00:03:34,False
Magomed Ankalaev,Aleksandar Rakic,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Vitor Ribeiro,0,0,55,53,0,0,0,0,win,Magomed Ankalaev,Light Heavyweight,U-DEC,3,00:05:00,False
Lerone Murphy,Dan Ige,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Mark Smith,0,1,52,46,3,1,0,0,win,Lerone Murphy,Featherweight,U-DEC,3,00:05:00,False
Shara Magomedov,Armen Petrosyan,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Kerry Hatley,1,0,65,77,0,0,0,0,win,Shara Magomedov,Middleweight,KO/TKO Spinning Back Fist,2,00:04:52,False
Ibo Aslan,Rafael Cerqueira,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Marc Goddard,0,0,28,1,0,0,0,0,win,Ibo Aslan,Light Heavyweight,KO/TKO Punches,1,00:00:51,False
Geoff Neal,Rafael Dos Anjos,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Mark Smith,1,0,18,4,1,0,0,0,win,Geoff Neal,Welterweight,KO/TKO,1,00:01:30,False
Mateusz Rebecki,Myktybek Orolbai,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Vitor Ribeiro,1,0,71,61,3,2,0,0,win,Mateusz Rebecki,Catch Weight,S-DEC,3,00:05:00,False
Abus Magomedov,Brunno Ferreira,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Marc Goddard,0,0,26,29,4,0,1,1,win,Abus Magomedov,Middleweight,SUB Arm Triangle,3,00:03:14,False
Kennedy Nzechukwu,Chris Barnett,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Jason Herzog,0,0,51,12,0,0,0,0,win,Kennedy Nzechukwu,Heavyweight,KO/TKO Knee,1,00:04:27,False
Farid Basharat,Victor Hugo,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Kerry Hatley,0,0,60,45,4,1,0,1,win,Farid Basharat,Featherweight,U-DEC,3,00:05:00,False
Ismail Naurdiev,Bruno Silva,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Mark Smith,0,0,66,36,3,0,0,0,win,Ismail Naurdiev,Middleweight,U-DEC,3,00:05:00,False
Rinat Fakhretdinov,Carlos Leal,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Vitor Ribeiro,0,0,109,107,2,1,0,0,win,Rinat Fakhretdinov,Welterweight,U-DEC,3,00:05:00,False
Anthony Hernandez,Michel Pereira,2024-10-19,"Las Vegas, Nevada, USA",Herb Dean,0,0,152,24,10,0,0,1,win,Anthony Hernandez,Middleweight,KO/TKO Elbows,5,00:02:22,False
Rob Font,Kyler Phillips,2024-10-19,"Las Vegas, Nevada, USA",Keith Peterson,0,0,61,38,0,4,0,0,win,Rob Font,Bantamweight,U-DEC,3,00:05:00,False
Charles Johnson,Sumudaerji,2024-10-19,"Las Vegas, Nevada, USA",Mark Smith,1,0,65,75,2,0,0,2,win,Charles Johnson,Flyweight,U-DEC,3,00:05:00,False
Cameron Smotherman,Jake Hadley,2024-10-19,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,96,60,0,1,0,0,win,Cameron Smotherman,Bantamweight,U-DEC,3,00:05:00,False
Darren Elkins,Daniel Pineda,2024-10-19,"Las Vegas, Nevada, USA",Herb Dean,0,0,39,31,3,0,0,2,win,Darren Elkins,Featherweight,U-DEC,3,00:05:00,False
Asu Almabayev,Matheus Nicolau,2024-10-19,"Las Vegas, Nevada, USA",Keith Peterson,1,0,22,16,1,0,0,1,win,Asu Almabayev,Flyweight,U-DEC,3,00:05:00,False
Jean Matsumoto,Brad Katona,2024-10-19,"Las Vegas, Nevada, USA",Mark Smith,0,0,89,89,1,3,0,0,win,Jean Matsumoto,Bantamweight,U-DEC,3,00:05:00,False
Joselyne Edwards,Tamires Vidal,2024-10-19,"Las Vegas, Nevada, USA",Herb Dean,0,0,81,34,4,0,2,0,win,Joselyne Edwards,Women's Bantamweight,SUB Rear Naked Choke,3,00:04:33,False
Elise Reed,Jessica Penne,2024-10-19,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,117,54,0,1,0,0,win,Elise Reed,Women's Strawweight,U-DEC,3,00:05:00,False
Melissa Martinez,Alice Ardelean,2024-10-19,"Las Vegas, Nevada, USA",Keith Peterson,0,0,72,92,0,0,0,0,win,Melissa Martinez,Women's Strawweight,U-DEC,3,00:05:00,False
Austen Lane,Robelis Despaigne,2024-10-19,"Las Vegas, Nevada, USA",Mark Smith,0,0,23,31,3,0,0,0,win,Austen Lane,Heavyweight,U-DEC,3,00:05:00,False
Brandon Royval,Tatsuro Taira,2024-10-12,"Las Vegas, Nevada, USA",Jason Herzog,0,0,124,42,3,6,3,1,win,Brandon Royval,Flyweight,S-DEC,5,00:05:00,False
Chidi Njokuani,Jared Gooden,2024-10-12,"Las Vegas, Nevada, USA",Mark Smith,0,0,105,20,0,2,0,1,win,Chidi Njokuani,Welterweight,U-DEC,3,00:05:00,False
Grant Dawson,Rafa Garcia,2024-10-12,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,44,5,2,0,0,0,win,Grant Dawson,Lightweight,KO/TKO Punches,2,00:01:42,False
Daniel Rodriguez,Alex Morono,2024-10-12,"Las Vegas, Nevada, USA",Herb Dean,0,0,123,74,1,0,0,0,win,Daniel Rodriguez,Welterweight,S-DEC,3,00:05:00,False
Ramazan Temirov,CJ Vergara,2024-10-12,"Las Vegas, Nevada, USA",Jason Herzog,3,0,23,4,0,0,0,0,win,Ramazan Temirov,Flyweight,KO/TKO Punch,1,00:02:50,False
Pat Sabatini,Jonathan Pearce,2024-10-12,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,3,2,2,0,1,0,win,Pat Sabatini,Featherweight,SUB Rear Naked Choke,1,00:04:06,False
Themba Gorimbo,Niko Price,2024-10-12,"Las Vegas, Nevada, USA",Herb Dean,0,0,68,16,7,0,2,1,win,Themba Gorimbo,Welterweight,U-DEC,3,00:05:00,False
Junior Tafa,Sean Sharaf,2024-10-12,"Las Vegas, Nevada, USA",Mark Smith,0,0,71,53,0,1,0,0,win,Junior Tafa,Heavyweight,KO/TKO Punches,2,00:02:15,False
Julia Polastri,Cory McKenna,2024-10-12,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,88,40,0,1,0,0,win,Julia Polastri,Women's Strawweight,S-DEC,3,00:05:00,False
Cody Haddon,Dan Argueta,2024-10-12,"Las Vegas, Nevada, USA",Jason Herzog,0,0,140,54,2,4,0,1,win,Cody Haddon,Bantamweight,U-DEC,3,00:05:00,False
Clayton Carpenter,Lucas Rocha,2024-10-12,"Las Vegas, Nevada, USA",Mark Smith,0,0,34,17,2,0,1,0,win,Clayton Carpenter,Flyweight,SUB Rear Naked Choke,2,00:02:12,False
Alex Pereira,Khalil Rountree Jr.,2024-10-05,"Salt Lake City, Utah, USA",Marc Goddard,1,0,127,61,0,0,0,0,win,Alex Pereira,Light Heavyweight,KO/TKO Punch,4,00:04:32,True
Julianna Pena,Raquel Pennington,2024-10-05,"Salt Lake City, Utah, USA",Jason Herzog,0,1,92,92,2,0,1,0,win,Julianna Pena,Women's Bantamweight,S-DEC,5,00:05:00,True
Mario Bautista,Jose Aldo,2024-10-05,"Salt Lake City, Utah, USA",Mike Beltran,0,0,49,51,0,0,0,0,win,Mario Bautista,Bantamweight,S-DEC,3,00:05:00,False
Roman Dolidze,Kevin Holland,2024-10-05,"Salt Lake City, Utah, USA",Jason Herzog,0,0,19,18,1,0,0,0,win,Roman Dolidze,Middleweight,KO/TKO,1,00:05:00,False
Kayla Harrison,Ketlen Vieira,2024-10-05,"Salt Lake City, Utah, USA",Marc Goddard,0,0,55,24,2,0,0,0,win,Kayla Harrison,Women's Bantamweight,U-DEC,3,00:05:00,False
Joaquin Buckley,Stephen Thompson,2024-10-05,"Salt Lake City, Utah, USA",Mike Beltran,1,0,34,49,4,0,0,0,win,Joaquin Buckley,Welterweight,KO/TKO Punch,3,00:02:17,False
Iasmin Lucindo,Marina Rodriguez,2024-10-05,"Salt Lake City, Utah, USA",Marc Goddard,0,0,30,33,3,1,0,0,win,Iasmin Lucindo,Women's Strawweight,S-DEC,3,00:05:00,False
Alexander Hernandez,Austin Hubbard,2024-10-05,"Salt Lake City, Utah, USA",Tyler Tomlinson,0,0,79,63,0,0,0,0,win,Alexander Hernandez,Lightweight,S-DEC,3,00:05:00,False
Cesar Almeida,Ihor Potieria,2024-10-05,"Salt Lake City, Utah, USA",Dave Seljestad,0,0,57,44,0,3,1,0,win,Cesar Almeida,Middleweight,U-DEC,3,00:05:00,False
Ryan Spann,Ovince Saint Preux,2024-10-05,"Salt Lake City, Utah, USA",Mike Beltran,0,0,9,7,0,0,1,0,win,Ryan Spann,Light Heavyweight,SUB Guillotine Choke,1,00:01:35,False
Tecia Pennington,Carla Esparza,2024-10-05,"Salt Lake City, Utah, USA",Tyler Tomlinson,0,0,80,39,0,4,0,0,win,Tecia Pennington,Women's Strawweight,U-DEC,3,00:05:00,False
Court McGee,Tim Means,2024-10-05,"Salt Lake City, Utah, USA",Jason Herzog,0,0,14,5,1,0,1,0,win,Court McGee,Welterweight,SUB Rear Naked Choke,1,00:03:19,False
Renato Moicano,Benoit Saint Denis,2024-09-28,"Paris, Ile-de-France, France",Marc Goddard,0,0,50,25,1,0,0,0,win,Renato Moicano,Lightweight,KO/TKO,2,00:05:00,False
Nassourdine Imavov,Brendan Allen,2024-09-28,"Paris, Ile-de-France, France",Herb Dean,0,0,57,30,0,1,0,0,win,Nassourdine Imavov,Middleweight,U-DEC,3,00:05:00,False
William Gomis,Joanderson Brito,2024-09-28,"Paris, Ile-de-France, France",Rich Mitchell,0,0,43,29,0,3,0,2,win,William Gomis,Featherweight,S-DEC,3,00:05:00,False
Bryan Battle,Kevin Jousset,2024-09-28,"Paris, Ile-de-France, France",Herb Dean,0,0,97,58,0,0,0,0,win,Bryan Battle,Welterweight,KO/TKO Punches,2,00:03:47,False
Morgan Charriere,Gabriel Miranda,2024-09-28,"Paris, Ile-de-France, France",Marc Goddard,1,0,19,11,2,1,0,0,win,Morgan Charriere,Featherweight,KO/TKO Punch,2,00:00:27,False
Fares Ziam,Matt Frevola,2024-09-28,"Paris, Ile-de-France, France",Loic Pora,1,0,58,16,4,1,1,1,win,Fares Ziam,Lightweight,KO/TKO Knee,3,00:02:59,False
Ion Cutelaba,Ivan Erslan,2024-09-28,"Paris, Ile-de-France, France",Herb Dean,0,0,45,39,3,1,0,0,win,Ion Cutelaba,Light Heavyweight,S-DEC,3,00:05:00,False
Oumar Sy,Da Woon Jung,2024-09-28,"Paris, Ile-de-France, France",Rich Mitchell,0,0,90,29,2,0,0,0,win,Oumar Sy,Light Heavyweight,U-DEC,3,00:05:00,False
Ludovit Klein,Roosevelt Roberts,2024-09-28,"Paris, Ile-de-France, France",Christophe Chapuis,0,0,45,24,2,0,0,0,win,Ludovit Klein,Lightweight,U-DEC,3,00:05:00,False
Taylor Lapilus,Vince Morales,2024-09-28,"Paris, Ile-de-France, France",Marc Goddard,0,0,94,39,0,2,0,0,win,Taylor Lapilus,Bantamweight,U-DEC,3,00:05:00,False
Ailin Perez,Daria Zhelezniakova,2024-09-28,"Paris, Ile-de-France, France",Herb Dean,0,0,7,5,2,1,1,0,win,Ailin Perez,Women's Bantamweight,SUB Arm Triangle,1,00:03:52,False
Daniel Barez,Victor Altamirano,2024-09-28,"Paris, Ile-de-France, France",Rich Mitchell,1,0,67,71,0,0,0,0,win,Daniel Barez,Flyweight,U-DEC,3,00:05:00,False
Jacqueline Cavalcanti,Nora Cornolle,2024-09-28,"Paris, Ile-de-France, France",Christophe Chapuis,0,0,54,54,0,1,0,0,win,Jacqueline Cavalcanti,Women's Bantamweight,S-DEC,3,00:05:00,False
Chris Duncan,Bolaji Oki,2024-09-28,"Paris, Ile-de-France, France",Loic Pora,0,0,10,28,0,2,1,0,win,Chris Duncan,Lightweight,SUB Guillotine Choke,1,00:03:34,False
Merab Dvalishvili,Sean O'Malley,2024-09-14,"Las Vegas, Nevada, USA",Herb Dean,0,0,82,47,6,0,0,0,win,Merab Dvalishvili,Bantamweight,U-DEC,5,00:05:00,True
Valentina Shevchenko,Alexa Grasso,2024-09-14,"Las Vegas, Nevada, USA",Mark Smith,0,0,45,18,8,1,0,2,win,Valentina Shevchenko,Women's Flyweight,U-DEC,5,00:05:00,True
Diego Lopes,Brian Ortega,2024-09-14,"Las Vegas, Nevada, USA",Marc Goddard,0,0,106,63,1,0,0,0,win,Diego Lopes,Featherweight,U-DEC,3,00:05:00,False
Esteban Ribovics,Daniel Zellhuber,2024-09-14,"Las Vegas, Nevada, USA",Jason Herzog,0,1,156,121,0,0,0,0,win,Esteban Ribovics,Lightweight,S-DEC,3,00:05:00,False
Ronaldo Rodriguez,Ode Osbourne,2024-09-14,"Las Vegas, Nevada, USA",Chris Tognoni,0,1,35,37,1,1,0,2,win,Ronaldo Rodriguez,Flyweight,U-DEC,3,00:05:00,False
Norma Dumont,Irene Aldana,2024-09-14,"Las Vegas, Nevada, USA",Herb Dean,0,0,159,69,0,0,0,0,win,Norma Dumont,Women's Bantamweight,U-DEC,3,00:05:00,False
Ignacio Bahamondes,Manuel Torres,2024-09-14,"Las Vegas, Nevada, USA",Marc Goddard,2,0,31,20,0,0,0,0,win,Ignacio Bahamondes,Lightweight,KO/TKO Punch,1,00:04:02,False
Ketlen Souza,Yazmin Jauregui,2024-09-14,"Las Vegas, Nevada, USA",Jason Herzog,1,0,21,35,0,0,1,0,win,Ketlen Souza,Women's Strawweight,SUB Rear Naked Choke,1,00:03:02,False
Joshua Van,Edgar Chairez,2024-09-14,"Las Vegas, Nevada, USA",Mark Smith,0,0,118,79,3,0,0,1,win,Joshua Van,Flyweight,U-DEC,3,00:05:00,False
Raul Rosas Jr.,Aoriqileng,2024-09-14,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,41,22,3,0,0,0,win,Raul Rosas Jr.,Bantamweight,U-DEC,3,00:05:00,False
Sean Brady,Gilbert Burns,2024-09-07,"Las Vegas, Nevada, USA",Herb Dean,0,0,130,47,7,1,0,0,win,Sean Brady,Welterweight,U-DEC,5,00:05:00,False
Natalia Silva,Jessica Andrade,2024-09-07,"Las Vegas, Nevada, USA",Kerry Hatley,0,0,117,50,0,0,0,0,win,Natalia Silva,Women's Flyweight,U-DEC,3,00:05:00,False
Steve Garcia,Kyle Nelson,2024-09-07,"Las Vegas, Nevada, USA",Mark Smith,0,0,22,1,0,0,0,0,win,Steve Garcia,Featherweight,KO/TKO Elbows,1,00:03:59,False
Cody Durden,Matt Schnell,2024-09-07,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,34,40,0,0,1,0,win,Cody Durden,Bantamweight,SUB Guillotine Choke,2,00:00:29,False
Yanal Ashmouz,Trevor Peek,2024-09-07,"Las Vegas, Nevada, USA",Herb Dean,0,0,42,55,9,0,0,0,win,Yanal Ashmouz,Lightweight,U-DEC,3,00:05:00,False
Chris Padilla,Rongzhu,2024-09-07,"Las Vegas, Nevada, USA",Kerry Hatley,0,0,68,49,0,0,0,0,win,Chris Padilla,Lightweight,KO/TKO,2,00:04:14,False
Isaac Dulgarian,Brendon Marotte,2024-09-07,"Las Vegas, Nevada, USA",Mark Smith,0,0,41,3,2,0,2,0,win,Isaac Dulgarian,Featherweight,SUB Arm Triangle,2,00:04:19,False
Andre Lima,Felipe dos Santos,2024-09-07,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,18,38,2,0,2,0,win,Andre Lima,Flyweight,U-DEC,3,00:05:00,False
Gabriel Santos,Yizha,2024-09-07,"Las Vegas, Nevada, USA",Kerry Hatley,1,0,76,41,2,0,0,0,win,Gabriel Santos,Featherweight,U-DEC,3,00:05:00,False
Jaqueline Amorim,Vanessa Demopoulos,2024-09-07,"Las Vegas, Nevada, USA",Jacob Montalvo,0,0,2,2,1,0,1,0,win,Jaqueline Amorim,Women's Strawweight,SUB Armbar,1,00:03:28,False
Andre Petroski,Dylan Budka,2024-09-07,"Las Vegas, Nevada, USA",Mark Smith,0,0,23,17,3,0,0,0,win,Andre Petroski,Middleweight,U-DEC,3,00:05:00,False
Nathan Fletcher,Zygimantas Ramaska,2024-09-07,"Las Vegas, Nevada, USA",Herb Dean,0,0,14,6,4,0,1,1,win,Nathan Fletcher,Featherweight,SUB Arm Triangle,2,00:01:14,False
Caio Borralho,Jared Cannonier,2024-08-24,"Las Vegas, Nevada, USA",Dan Miragliotta,1,0,153,83,0,0,1,0,win,Caio Borralho,Middleweight,U-DEC,5,00:05:00,False
Tabatha Ricci,Angela Hill,2024-08-24,"Las Vegas, Nevada, USA",Keith Peterson,0,0,101,112,3,0,0,0,win,Tabatha Ricci,Women's Strawweight,U-DEC,3,00:05:00,False
Ryan Loder,Robert Valentin,2024-08-24,"Las Vegas, Nevada, USA",Mark Smith,0,0,42,1,1,0,1,2,win,Ryan Loder,Middleweight,KO/TKO Elbows,2,00:01:49,True
Mairon Santos,Kaan Ofli,2024-08-24,"Las Vegas, Nevada, USA",Chris Tognoni,1,0,31,12,0,0,0,0,win,Mairon Santos,Featherweight,KO/TKO Punch,2,00:01:30,True
Michael Morales,Neil Magny,2024-08-24,"Las Vegas, Nevada, USA",Dan Miragliotta,1,0,34,5,0,0,0,0,win,Michael Morales,Welterweight,KO/TKO Punches,1,00:04:39,False
Gerald Meerschaert,Edmen Shahbazyan,2024-08-24,"Las Vegas, Nevada, USA",Mark Smith,0,0,21,48,1,0,1,0,win,Gerald Meerschaert,Middleweight,SUB Arm Triangle,2,00:04:12,False
Francis Marshall,Dennis Buzukja,2024-08-24,"Las Vegas, Nevada, USA",Keith Peterson,1,0,57,66,1,0,0,0,win,Francis Marshall,Lightweight,S-DEC,3,00:05:00,False
Zach Reese,Jose Daniel Medina,2024-08-24,"Las Vegas, Nevada, USA",Dan Miragliotta,0,0,75,32,5,1,1,0,win,Zach Reese,Middleweight,U-DEC,3,00:05:00,False
Viacheslav Borshchev,James Llontop,2024-08-24,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,96,93,0,0,0,0,win,Viacheslav Borshchev,Lightweight,S-DEC,3,00:05:00,False
Jacqueline Cavalcanti,Josiane Nunes,2024-08-24,"Las Vegas, Nevada, USA",Mark Smith,0,0,91,52,0,0,0,0,win,Jacqueline Cavalcanti,Women's Bantamweight,S-DEC,3,00:05:00,False
Wang Cong,Victoria Leonardo,2024-08-24,"Las Vegas, Nevada, USA",Chris Tognoni,1,0,10,1,0,0,0,0,win,Wang Cong,Women's Flyweight,KO/TKO Punches,1,00:01:02,False
Dricus Du Plessis,Israel Adesanya,2024-08-17,"Perth, Western Australia, Australia",Marc Goddard,0,0,90,97,4,0,2,0,win,Dricus Du Plessis,Middleweight,SUB Rear Naked Choke,4,00:03:38,True
Kai Kara-France,Steve Erceg,2024-08-17,"Perth, Western Australia, Australia",Rich Mitchell,2,0,18,9,0,0,0,0,win,Kai Kara-France,Flyweight,KO/TKO Punch,1,00:04:04,False
Dan Hooker,Mateusz Gamrot,2024-08-17,"Perth, Western Australia, Australia",Jim Perdios,0,0,65,64,0,5,0,0,win,Dan Hooker,Lightweight,S-DEC,3,00:05:00,False
Jairzinho Rozenstruik,Tai Tuivasa,2024-08-17,"Perth, Western Australia, Australia",Marc Goddard,0,0,91,37,0,0,0,0,win,Jairzinho Rozenstruik,Heavyweight,S-DEC,3,00:05:00,False
Carlos Prates,Li Jingliang,2024-08-17,"Perth, Western Australia, Australia",Matt Wynne,3,0,55,41,0,0,0,0,win,Carlos Prates,Welterweight,KO/TKO Punch,2,00:04:02,False
Valter Walker,Junior Tafa,2024-08-17,"Perth, Western Australia, Australia",Steve Perceval,0,0,4,5,2,0,1,0,win,Valter Walker,Heavyweight,SUB Heel Hook,1,00:04:56,False
Ricardo Ramos,Josh Culibao,2024-08-17,"Perth, Western Australia, Australia",Matt Wynne,0,1,27,70,1,0,1,0,win,Ricardo Ramos,Featherweight,S-DEC,3,00:05:00,False
Casey O'Neill,Luana Santos,2024-08-17,"Perth, Western Australia, Australia",Rich Mitchell,0,0,83,41,0,1,1,0,win,Casey O'Neill,Women's Flyweight,U-DEC,3,00:05:00,False
Jack Jenkins,Herbert Burns,2024-08-17,"Perth, Western Australia, Australia",Marc Goddard,2,0,73,24,0,2,0,0,win,Jack Jenkins,Featherweight,KO/TKO Punches,3,00:00:48,False
Tom Nolan,Alex Reyes,2024-08-17,"Perth, Western Australia, Australia",Rich Mitchell,0,0,84,69,0,2,1,0,win,Tom Nolan,Lightweight,U-DEC,3,00:05:00,False
Song Kenan,Ricky Glenn,2024-08-17,"Perth, Western Australia, Australia",Jim Perdios,0,0,87,40,1,2,0,0,win,Song Kenan,Welterweight,U-DEC,3,00:05:00,False
Jesus Aguilar,Stewart Nicoll,2024-08-17,"Perth, Western Australia, Australia",Steve Perceval,0,0,3,8,0,1,1,0,win,Jesus Aguilar,Flyweight,SUB Guillotine Choke,1,00:02:39,False
Serghei Spivac,Marcin Tybura,2024-08-10,"Las Vegas, Nevada, USA",Herb Dean,0,0,3,0,1,0,1,0,win,Serghei Spivac,Heavyweight,SUB Armbar,1,00:01:44,False
Chepe Mariscal,Damon Jackson,2024-08-10,"Las Vegas, Nevada, USA",Jason Herzog,0,0,73,32,5,1,0,0,win,Chepe Mariscal,Featherweight,U-DEC,3,00:05:00,False
Danny Barlow,Nikolay Veretennikov,2024-08-10,"Las Vegas, Nevada, USA",Mike Beltran,0,0,47,50,0,0,0,0,win,Danny Barlow,Welterweight,S-DEC,3,00:05:00,False
Chris Gutierrez,Quang Le,2024-08-10,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,59,16,0,2,0,0,win,Chris Gutierrez,Bantamweight,U-DEC,3,00:05:00,False
Yana Santos,Chelsea Chandler,2024-08-10,"Las Vegas, Nevada, USA",Herb Dean,1,0,94,56,0,0,0,0,win,Yana Santos,Women's Bantamweight,U-DEC,3,00:05:00,False
Toshiomi Kazama,Charalampos Grigoriou,2024-08-10,"Las Vegas, Nevada, USA",Jason Herzog,0,1,2,26,1,0,1,0,win,Toshiomi Kazama,Bantamweight,SUB Triangle Choke,2,00:01:55,False
Karol Rosa,Pannie Kianzad,2024-08-10,"Las Vegas, Nevada, USA",Mike Beltran,0,0,117,92,1,0,0,0,win,Karol Rosa,Women's Bantamweight,U-DEC,3,00:05:00,False
Jhonata Diniz,Karl Williams,2024-08-10,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,59,29,0,2,0,0,win,Jhonata Diniz,Heavyweight,U-DEC,3,00:05:00,False
Youssef Zalal,Jarno Errens,2024-08-10,"Las Vegas, Nevada, USA",Mike Beltran,0,0,10,6,1,0,1,0,win,Youssef Zalal,Featherweight,SUB Rear Naked Choke,1,00:03:52,False
Stephanie Luciano,Talita Alencar,2024-08-10,"Las Vegas, Nevada, USA",Jerin Valel,1,0,72,41,0,1,0,0,win,Stephanie Luciano,Women's Strawweight,U-DEC,3,00:05:00,False
Umar Nurmagomedov,Cory Sandhagen,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Marc Goddard,0,0,98,71,5,0,0,0,win,Umar Nurmagomedov,Bantamweight,U-DEC,5,00:05:00,False
Shara Magomedov,Michal Oleksiejczuk,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Daniel Movahedi,0,0,97,77,0,3,0,0,win,Shara Magomedov,Middleweight,U-DEC,3,00:05:00,False
Deiveson Figueiredo,Marlon Vera,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Keith Peterson,1,0,45,52,2,0,0,0,win,Deiveson Figueiredo,Bantamweight,U-DEC,3,00:05:00,False
Michael Chiesa,Tony Ferguson,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Marc Goddard,0,0,4,10,1,0,1,0,win,Michael Chiesa,Welterweight,SUB Rear Naked Choke,1,00:03:44,False
Mackenzie Dern,Loopy Godinez,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Greg Kleynjans,0,0,72,67,2,2,0,1,win,Mackenzie Dern,Women's Strawweight,U-DEC,3,00:05:00,False
Joel Alvarez,Elves Brener,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Lukasz Bosacki,1,0,95,45,0,0,1,0,win,Joel Alvarez,Lightweight,KO/TKO Knees,3,00:03:36,False
Azamat Murzakanov,Alonzo Menifield,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Daniel Movahedi,1,0,45,15,0,0,0,0,win,Azamat Murzakanov,Light Heavyweight,KO/TKO Punches,2,00:03:18,False
Kaue Fernandes,Mohammad Yahya,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Marc Goddard,1,0,37,4,0,0,0,0,win,Kaue Fernandes,Lightweight,KO/TKO Punches,1,00:04:45,False
Shamil Gaziev,Don'Tale Mayes,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Keith Peterson,0,0,31,27,2,0,0,0,win,Shamil Gaziev,Heavyweight,U-DEC,3,00:05:00,False
Guram Kutateladze,Jordan Vucenic,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Greg Kleynjans,0,1,30,34,1,0,0,0,win,Guram Kutateladze,Lightweight,U-DEC,3,00:05:00,False
Sam Hughes,Viktoriia Dudakova,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Daniel Movahedi,0,0,97,61,0,3,0,0,win,Sam Hughes,Women's Strawweight,S-DEC,3,00:05:00,False
Jai Herbert,Rolando Bedoya,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Lukasz Bosacki,1,0,82,67,2,0,0,0,win,Jai Herbert,Lightweight,U-DEC,3,00:05:00,False
Sedriques Dumas,Denis Tiuliulin,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Keith Peterson,0,0,49,26,3,3,0,0,win,Sedriques Dumas,Middleweight,U-DEC,3,00:05:00,False
Belal Muhammad,Leon Edwards,2024-07-27,"Manchester, England, United Kingdom",Mike Beltran,0,0,68,47,9,2,0,0,win,Belal Muhammad,Welterweight,U-DEC,5,00:05:00,True
Tom Aspinall,Curtis Blaydes,2024-07-27,"Manchester, England, United Kingdom",Marc Goddard,1,0,14,5,0,0,0,0,win,Tom Aspinall,Heavyweight,KO/TKO Punch,1,00:01:00,True
Paddy Pimblett,King Green,2024-07-27,"Manchester, England, United Kingdom",Lukasz Bosacki,0,0,8,15,0,1,2,0,win,Paddy Pimblett,Lightweight,SUB Triangle Choke,1,00:03:22,False
Gregory Rodrigues,Christian Leroy Duncan,2024-07-27,"Manchester, England, United Kingdom",Daniel Movahedi,0,0,45,29,4,0,0,0,win,Gregory Rodrigues,Middleweight,U-DEC,3,00:05:00,False
Arnold Allen,Giga Chikadze,2024-07-27,"Manchester, England, United Kingdom",Marc Goddard,0,0,61,38,0,0,0,0,win,Arnold Allen,Featherweight,U-DEC,3,00:05:00,False
Nathaniel Wood,Daniel Pineda,2024-07-27,"Manchester, England, United Kingdom",Mike Beltran,1,0,66,32,0,1,1,0,win,Nathaniel Wood,Featherweight,U-DEC,3,00:05:00,False
